shipping_key,shipping_type,delivery_days,order_status
24122,Standard,17,delivered
24123,Standard,16,unavailable
24124,Standard,28,delivered
24125,Standard,26,delivered
24126,Standard,25,delivered
24127,Standard,25,delivered
24128,Standard,42,delivered
24129,Standard,15,delivered
24130,Standard,12,delivered
24131,Standard,17,delivered
24132,Standard,23,delivered
24133,Standard,17,delivered
24134,Express,25,delivered
24135,Standard,9,delivered
24136,Standard,13,delivered
24137,Standard,13,canceled
24138,Standard,26,delivered
24139,Standard,18,delivered
24140,Standard,19,delivered
24141,Standard,26,delivered
24142,Standard,11,delivered
24143,Standard,22,delivered
24144,Standard,20,delivered
24145,Standard,33,delivered
24146,Standard,20,delivered
24147,Standard,23,delivered
24148,Standard,34,delivered
24149,Standard,11,delivered
24150,Standard,5,delivered
24151,Standard,20,delivered
24152,Standard,24,delivered
24153,Standard,34,delivered
24154,Standard,24,delivered
24155,Standard,24,delivered
24156,Standard,13,delivered
24157,Standard,29,delivered
24158,Standard,23,delivered
24159,Standard,37,delivered
24160,Standard,27,delivered
24161,Standard,23,delivered
24162,Standard,24,delivered
24163,Express,22,delivered
24164,Standard,16,delivered
24165,Standard,37,delivered
24166,Standard,17,delivered
24167,Standard,16,delivered
24168,Standard,18,delivered
24169,Standard,26,delivered
24170,Standard,23,delivered
24171,Standard,24,delivered
24172,Standard,13,delivered
24173,Standard,36,delivered
24174,Standard,24,delivered
24175,Standard,24,delivered
24176,Standard,40,delivered
24177,Standard,15,delivered
24178,Standard,8,delivered
24179,Standard,29,delivered
24180,Standard,21,delivered
24181,Standard,39,delivered
24182,Standard,25,delivered
24183,Standard,28,delivered
24184,Standard,22,delivered
24185,Standard,35,delivered
24186,Standard,32,delivered
24187,Express,24,delivered
24188,Standard,25,delivered
24189,Standard,31,delivered
24190,Standard,26,delivered
24191,Standard,25,delivered
24192,Standard,24,delivered
24193,Express,15,delivered
24194,Standard,23,delivered
24195,Standard,28,delivered
24196,Standard,26,delivered
24197,Standard,32,delivered
24198,Standard,21,delivered
24199,Standard,15,delivered
24200,Standard,20,delivered
24201,Standard,8,delivered
24202,Standard,25,delivered
24203,Standard,23,delivered
24204,Standard,18,delivered
24205,Express,24,delivered
24206,Standard,12,delivered
24207,Standard,18,delivered
24208,Standard,33,delivered
24209,Standard,24,delivered
24210,Standard,21,delivered
24211,Standard,8,delivered
24212,Standard,28,delivered
24213,Standard,11,delivered
24214,Standard,34,delivered
24215,Standard,30,delivered
24216,Standard,21,delivered
24217,Standard,26,delivered
24218,Standard,11,delivered
24219,Standard,22,delivered
24220,Standard,42,delivered
24221,Standard,44,delivered
24222,Standard,26,delivered
24223,Standard,50,invoiced
24224,Standard,14,delivered
24225,Standard,2,delivered
24226,Standard,24,delivered
24227,Standard,12,delivered
24228,Standard,4,delivered
24229,Standard,15,delivered
24230,Standard,28,delivered
24231,Standard,23,delivered
24232,Standard,12,delivered
24233,Express,23,delivered
24234,Standard,26,delivered
24235,Standard,16,delivered
24236,Standard,7,delivered
24237,Standard,22,delivered
24238,Standard,25,delivered
24239,Standard,22,delivered
24240,Standard,7,delivered
24241,Standard,33,delivered
24242,Standard,23,delivered
24243,Standard,20,delivered
24244,Standard,23,delivered
24245,Standard,29,delivered
24246,Standard,22,delivered
24247,Standard,9,shipped
24248,Standard,18,delivered
24249,Standard,28,delivered
24250,Standard,34,delivered
24251,Standard,14,delivered
24252,Standard,14,delivered
24253,Standard,33,delivered
24254,Standard,12,delivered
24255,Standard,22,delivered
24256,Standard,20,delivered
24257,Standard,25,delivered
24258,Standard,12,delivered
24259,Standard,19,delivered
24260,Express,36,delivered
24261,Standard,23,delivered
24262,Standard,32,delivered
24263,Standard,34,delivered
24264,Standard,24,delivered
24265,Standard,20,delivered
24266,Standard,18,delivered
24267,Standard,20,delivered
24268,Standard,23,delivered
24269,Standard,29,delivered
24270,Standard,19,delivered
24271,Standard,15,delivered
24272,Standard,16,delivered
24273,Standard,21,delivered
24274,Standard,22,delivered
24275,Standard,25,delivered
24276,Standard,30,delivered
24277,Standard,28,delivered
24278,Standard,18,delivered
24279,Standard,8,delivered
24280,Standard,32,delivered
24281,Standard,20,delivered
24282,Standard,27,delivered
24283,Standard,58,delivered
24284,Standard,30,delivered
24285,Standard,31,delivered
24286,Standard,23,delivered
24287,Standard,33,delivered
24288,Standard,35,delivered
24289,Express,24,delivered
24290,Standard,27,delivered
24291,Standard,12,delivered
24292,Standard,32,delivered
24293,Standard,22,delivered
24294,Standard,27,delivered
24295,Standard,11,delivered
24296,Standard,28,delivered
24297,Standard,37,delivered
24298,Standard,36,delivered
24299,Standard,37,delivered
24300,Standard,10,delivered
24301,Standard,26,delivered
24302,Standard,35,delivered
24303,Standard,38,delivered
24304,Standard,25,delivered
24305,Standard,17,delivered
24306,Standard,23,delivered
24307,Standard,19,delivered
24308,Standard,30,delivered
24309,Standard,29,delivered
24310,Standard,45,delivered
24311,Express,7,delivered
24312,Standard,40,delivered
24313,Standard,16,delivered
24314,Standard,21,delivered
24315,Standard,30,delivered
24316,Express,24,delivered
24317,Standard,24,delivered
24318,Standard,26,delivered
24319,Standard,23,delivered
24320,Express,22,delivered
24321,Standard,35,delivered
24322,Standard,36,unavailable
24323,Standard,28,delivered
24324,Standard,24,delivered
24325,Standard,27,delivered
24326,Standard,7,delivered
24327,Standard,18,delivered
24328,Standard,26,delivered
24329,Standard,32,delivered
24330,Standard,21,delivered
24331,Standard,18,delivered
24332,Standard,34,delivered
24333,Standard,27,delivered
24334,Standard,11,delivered
24335,Standard,41,delivered
24336,Standard,18,delivered
24337,Standard,18,delivered
24338,Standard,38,delivered
24339,Standard,27,delivered
24340,Standard,18,delivered
24341,Standard,25,delivered
24342,Standard,41,delivered
24343,Standard,28,delivered
24344,Standard,16,delivered
24345,Standard,38,delivered
24346,Standard,12,delivered
24347,Standard,24,delivered
24348,Standard,23,delivered
24349,Standard,17,delivered
24350,Standard,22,delivered
24351,Standard,34,delivered
24352,Standard,28,shipped
24353,Standard,15,delivered
24354,Standard,20,delivered
24355,Standard,24,shipped
24356,Standard,26,delivered
24357,Standard,14,delivered
24358,Standard,18,delivered
24359,Standard,18,delivered
24360,Standard,24,delivered
24361,Standard,14,delivered
24362,Standard,18,unavailable
24363,Standard,19,delivered
24364,Standard,12,delivered
24365,Standard,30,delivered
24366,Standard,22,delivered
24367,Standard,20,delivered
24368,Standard,31,delivered
24369,Standard,22,delivered
24370,Standard,22,delivered
24371,Express,12,delivered
24372,Express,12,delivered
24373,Standard,19,delivered
24374,Standard,24,delivered
24375,Standard,28,delivered
24376,Standard,15,delivered
24377,Standard,24,delivered
24378,Standard,21,delivered
24379,Standard,19,delivered
24380,Standard,21,delivered
24381,Standard,16,delivered
24382,Standard,21,delivered
24383,Standard,21,delivered
24384,Standard,6,delivered
24385,Standard,24,delivered
24386,Standard,9,delivered
24387,Standard,22,delivered
24388,Standard,52,delivered
24389,Standard,25,delivered
24390,Standard,29,delivered
24391,Standard,7,delivered
24392,Standard,27,delivered
24393,Standard,24,delivered
24394,Standard,19,delivered
24395,Standard,23,delivered
24396,Standard,29,delivered
24397,Standard,7,delivered
24398,Standard,36,delivered
24399,Standard,29,delivered
24400,Standard,35,delivered
24401,Express,13,delivered
24402,Standard,27,delivered
24403,Standard,31,delivered
24404,Standard,31,delivered
24405,Standard,45,delivered
24406,Standard,24,delivered
24407,Standard,15,delivered
24408,Standard,20,delivered
24409,Standard,16,delivered
24410,Standard,25,delivered
24411,Standard,28,canceled
24412,Standard,14,delivered
24413,Standard,21,delivered
24414,Standard,23,delivered
24415,Standard,17,delivered
24416,Standard,31,delivered
24417,Standard,22,delivered
24418,Standard,17,delivered
24419,Standard,15,delivered
24420,Standard,41,delivered
24421,Standard,26,delivered
24422,Standard,17,delivered
24423,Standard,8,delivered
24424,Standard,16,delivered
24425,Standard,39,delivered
24426,Standard,26,delivered
24427,Standard,27,delivered
24428,Standard,25,delivered
24429,Standard,34,delivered
24430,Standard,18,delivered
24431,Standard,23,delivered
24432,Standard,22,delivered
24433,Standard,12,delivered
24434,Standard,21,delivered
24435,Express,28,delivered
24436,Standard,22,delivered
24437,Standard,19,delivered
24438,Standard,19,delivered
24439,Standard,64,delivered
24440,Standard,12,delivered
24441,Standard,18,delivered
24442,Standard,13,delivered
24443,Standard,27,delivered
24444,Standard,24,delivered
24445,Standard,13,delivered
24446,Standard,22,delivered
24447,Express,24,delivered
24448,Standard,13,delivered
24449,Standard,10,delivered
24450,Standard,13,delivered
24451,Standard,27,delivered
24452,Standard,25,delivered
24453,Standard,25,delivered
24454,Standard,20,delivered
24455,Standard,31,delivered
24456,Standard,10,delivered
24457,Standard,28,delivered
24458,Express,30,delivered
24459,Standard,32,delivered
24460,Standard,21,delivered
24461,Standard,12,delivered
24462,Standard,25,delivered
24463,Standard,17,delivered
24464,Standard,22,delivered
24465,Standard,47,delivered
24466,Standard,19,delivered
24467,Standard,12,delivered
24468,Standard,8,delivered
24469,Express,20,delivered
24470,Standard,29,delivered
24471,Standard,19,delivered
24472,Standard,31,delivered
24473,Standard,10,delivered
24474,Standard,18,delivered
24475,Standard,20,delivered
24476,Standard,38,delivered
24477,Standard,24,delivered
24478,Standard,33,delivered
24479,Standard,49,delivered
24480,Standard,35,delivered
24481,Standard,21,delivered
24482,Standard,23,delivered
24483,Standard,28,delivered
24484,Standard,28,delivered
24485,Standard,33,delivered
24486,Standard,25,delivered
24487,Standard,17,delivered
24488,Standard,15,delivered
24489,Standard,12,delivered
24490,Standard,19,delivered
24491,Standard,14,delivered
24492,Standard,14,delivered
24493,Standard,28,delivered
24494,Standard,24,unavailable
24495,Standard,58,delivered
24496,Standard,19,delivered
24497,Standard,38,delivered
24498,Standard,32,delivered
24499,Standard,29,delivered
24500,Standard,9,delivered
24501,Standard,20,delivered
24502,Standard,14,delivered
24503,Standard,40,delivered
24504,Standard,7,delivered
24505,Standard,23,delivered
24506,Standard,30,delivered
24507,Standard,25,delivered
24508,Standard,20,delivered
24509,Standard,8,delivered
24510,Standard,26,delivered
24511,Standard,33,delivered
24512,Standard,19,delivered
24513,Standard,33,delivered
24514,Standard,23,delivered
24515,Standard,14,delivered
24516,Standard,21,delivered
24517,Standard,20,delivered
24518,Standard,20,delivered
24519,Standard,31,delivered
24520,Standard,14,delivered
24521,Standard,14,delivered
24522,Standard,11,delivered
24523,Standard,17,delivered
24524,Standard,33,delivered
24525,Standard,25,delivered
24526,Standard,24,delivered
24527,Standard,24,delivered
24528,Standard,22,delivered
24529,Standard,27,delivered
24530,Standard,26,delivered
24531,Express,25,delivered
24532,Standard,24,delivered
24533,Standard,25,delivered
24534,Standard,18,delivered
24535,Standard,11,delivered
24536,Standard,23,delivered
24537,Standard,28,delivered
24538,Standard,38,delivered
24539,Standard,25,delivered
24540,Standard,21,delivered
24541,Standard,19,delivered
24542,Standard,25,delivered
24543,Standard,64,delivered
24544,Standard,16,delivered
24545,Standard,33,delivered
24546,Standard,26,delivered
24547,Express,21,delivered
24548,Standard,12,delivered
24549,Standard,22,delivered
24550,Standard,10,unavailable
24551,Standard,25,delivered
24552,Standard,12,delivered
24553,Standard,41,delivered
24554,Standard,27,delivered
24555,Standard,19,delivered
24556,Standard,27,canceled
24557,Standard,17,delivered
24558,Standard,18,delivered
24559,Standard,28,delivered
24560,Standard,29,delivered
24561,Standard,4,delivered
24562,Standard,27,delivered
24563,Standard,23,delivered
24564,Standard,16,delivered
24565,Standard,14,delivered
24566,Standard,21,delivered
24567,Standard,21,delivered
24568,Standard,21,delivered
24569,Standard,15,delivered
24570,Standard,15,unavailable
24571,Standard,16,delivered
24572,Standard,13,delivered
24573,Standard,17,delivered
24574,Standard,20,delivered
24575,Standard,18,delivered
24576,Standard,12,delivered
24577,Standard,25,delivered
24578,Standard,34,delivered
24579,Standard,25,delivered
24580,Express,23,delivered
24581,Standard,22,delivered
24582,Express,26,delivered
24583,Standard,24,delivered
24584,Standard,31,delivered
24585,Standard,39,delivered
24586,Standard,19,delivered
24587,Standard,27,delivered
24588,Standard,23,delivered
24589,Standard,24,delivered
24590,Standard,8,delivered
24591,Standard,22,delivered
24592,Standard,28,delivered
24593,Standard,32,delivered
24594,Standard,26,delivered
24595,Standard,22,delivered
24596,Standard,22,delivered
24597,Express,30,delivered
24598,Standard,6,delivered
24599,Standard,36,delivered
24600,Standard,22,delivered
24601,Standard,24,delivered
24602,Standard,17,delivered
24603,Standard,24,delivered
24604,Standard,14,delivered
24605,Standard,34,delivered
24606,Standard,13,delivered
24607,Standard,17,delivered
24608,Standard,21,delivered
24609,Standard,24,delivered
24610,Standard,33,delivered
24611,Standard,15,canceled
24612,Standard,21,delivered
24613,Standard,48,delivered
24614,Standard,14,delivered
24615,Standard,32,delivered
24616,Standard,18,delivered
24617,Standard,9,delivered
24618,Standard,26,delivered
24619,Standard,26,delivered
24620,Standard,30,delivered
24621,Standard,30,shipped
24622,Standard,20,delivered
24623,Standard,22,delivered
24624,Standard,22,invoiced
24625,Standard,14,delivered
24626,Standard,27,delivered
24627,Standard,28,delivered
24628,Standard,36,delivered
24629,Standard,28,delivered
24630,Standard,32,delivered
24631,Standard,36,delivered
24632,Standard,47,delivered
24633,Standard,27,delivered
24634,Standard,15,delivered
24635,Standard,26,delivered
24636,Standard,21,delivered
24637,Standard,35,delivered
24638,Standard,36,delivered
24639,Standard,25,delivered
24640,Standard,10,delivered
24641,Standard,20,delivered
24642,Standard,29,delivered
24643,Standard,4,delivered
24644,Standard,7,canceled
24645,Standard,16,delivered
24646,Standard,9,delivered
24647,Standard,32,delivered
24648,Standard,18,delivered
24649,Standard,17,delivered
24650,Standard,32,delivered
24651,Standard,18,delivered
24652,Standard,31,delivered
24653,Standard,13,delivered
24654,Standard,33,delivered
24655,Standard,21,delivered
24656,Standard,30,delivered
24657,Standard,33,delivered
24658,Standard,46,delivered
