category_key,seasonal_flag,product_category,parent_category
10083,1,air_conditioning,Air_Conditioning
10084,0,fashion_bags_accessories,Fashion
10085,0,musical_instruments,Musical
10086,1,auto,Auto
10087,1,bed_bath_table,Bed
10088,0,garden_tools,Garden
10089,1,bed_bath_table,Bed
10090,1,auto,Auto
10091,1,musical_instruments,Musical
10092,1,housewares,Housewares
10093,0,signaling_and_security,Signaling
10094,0,health_beauty,Health
10095,1,bed_bath_table,Bed
10096,0,health_beauty,Health
10097,1,watches_gifts,Watches
10098,1,consoles_games,Consoles
10099,1,fixed_telephony,Fixed_Telephony
10100,1,health_beauty,Health
10101,1,auto,Auto
10102,0,toys,Toys
10103,1,furniture_decor,Furniture
10104,1,furniture_living_room,Furniture
10105,0,sports_leisure,Sports
10106,1,furniture_decor,Furniture
10107,0,furniture_decor,Furniture
10108,0,watches_gifts,Watches
10109,1,consoles_games,Consoles
10110,1,electronics,Electronics
10111,0,furniture_decor,Furniture
10112,1,furniture_decor,Furniture
10113,1,toys,Toys
10114,1,bed_bath_table,Bed
10115,0,bed_bath_table,Bed
10116,0,not found,Bed
10117,1,construction_tools_safety,Construction
10118,0,stationery,Stationery
10119,1,health_beauty,Health
10120,0,computers_accessories,Computers
10121,0,furniture_living_room,Furniture
10122,0,sports_leisure,Sports
10123,1,furniture_decor,Furniture
10124,0,fashio_female_clothing,Fashion
10125,1,auto,Auto
10126,1,not found,Bed
10127,0,garden_tools,Garden
10128,0,audio,Audio
10129,1,computers_accessories,Computers
10130,0,luggage_accessories,Luggage
10131,1,computers_accessories,Computers
10132,0,computers_accessories,Computers
10133,0,health_beauty,Health
10134,1,home_appliances,Home
10135,0,musical_instruments,Musical
10136,0,telephony,Telephony
10137,0,computers_accessories,Computers
10138,0,furniture_decor,Furniture
10139,0,sports_leisure,Sports
10140,0,pet_shop,Pet
10141,1,housewares,Housewares
10142,0,auto,Auto
10143,1,consoles_games,Consoles
10144,1,fashion_bags_accessories,Fashion
10145,0,housewares,Housewares
10146,1,housewares,Housewares
10147,0,computers_accessories,Computers
10148,1,furniture_decor,Furniture
10149,1,auto,Auto
10150,1,food_drink,Food
10151,0,cool_stuff,Cool_Stuff
10152,1,housewares,Housewares
10153,1,auto,Auto
10154,1,not found,Bed
10155,1,housewares,Housewares
10156,0,telephony,Telephony
10157,0,telephony,Telephony
10158,1,bed_bath_table,Bed
10159,0,furniture_decor,Furniture
10160,1,pet_shop,Pet
10161,0,toys,Toys
10162,0,sports_leisure,Sports
10163,1,health_beauty,Health
10164,0,housewares,Housewares
10165,1,sports_leisure,Sports
10166,0,small_appliances_home_oven_and_coffee,Small_Appliances_Home_Oven_And_Coffee
10167,0,agro_industry_and_commerce,Agro
10168,0,telephony,Telephony
10169,0,furniture_decor,Furniture
10170,0,office_furniture,Office
10171,0,sports_leisure,Sports
10172,1,bed_bath_table,Bed
10173,0,bed_bath_table,Bed
10174,0,garden_tools,Garden
10175,0,furniture_decor,Furniture
10176,1,auto,Auto
10177,0,sports_leisure,Sports
10178,0,housewares,Housewares
10179,0,furniture_decor,Furniture
10180,1,health_beauty,Health
10181,1,bed_bath_table,Bed
10182,1,stationery,Stationery
10183,1,furniture_decor,Furniture
10184,0,toys,Toys
10185,0,computers_accessories,Computers
10186,1,electronics,Electronics
10187,0,health_beauty,Health
10188,1,watches_gifts,Watches
10189,1,furniture_decor,Furniture
10190,0,perfumery,Perfumery
10191,0,drinks,Drinks
10192,1,sports_leisure,Sports
10193,1,toys,Toys
10194,1,auto,Auto
10195,0,auto,Auto
10196,1,auto,Auto
10197,0,auto,Auto
10198,0,perfumery,Perfumery
10199,0,auto,Auto
10200,1,construction_tools_construction,Construction
10201,1,furniture_decor,Furniture
10202,1,computers_accessories,Computers
10203,1,telephony,Telephony
10204,1,bed_bath_table,Bed
10205,1,baby,Baby
10206,1,cool_stuff,Cool_Stuff
10207,0,furniture_bedroom,Furniture
10208,0,furniture_decor,Furniture
10209,1,auto,Auto
10210,1,sports_leisure,Sports
10211,0,health_beauty,Health
10212,1,luggage_accessories,Luggage
10213,0,sports_leisure,Sports
10214,1,computers_accessories,Computers
10215,0,housewares,Housewares
10216,1,watches_gifts,Watches
10217,1,health_beauty,Health
10218,0,telephony,Telephony
10219,1,stationery,Stationery
10220,0,home_construction,Home
10221,0,housewares,Housewares
10222,0,housewares,Housewares
10223,1,fashion_underwear_beach,Fashion
10224,1,telephony,Telephony
10225,1,garden_tools,Garden
10226,1,health_beauty,Health
10227,0,furniture_decor,Furniture
10228,1,watches_gifts,Watches
10229,0,telephony,Telephony
10230,1,furniture_decor,Furniture
10231,0,luggage_accessories,Luggage
10232,1,fashion_bags_accessories,Fashion
10233,1,bed_bath_table,Bed
10234,0,la_cuisine,La_Cuisine
10235,0,housewares,Housewares
10236,0,housewares,Housewares
10237,0,air_conditioning,Air_Conditioning
10238,1,toys,Toys
10239,1,health_beauty,Health
10240,0,not found,Bed
10241,0,computers_accessories,Computers
10242,0,furniture_decor,Furniture
10243,1,stationery,Stationery
10244,0,consoles_games,Consoles
10245,1,housewares,Housewares
10246,1,housewares,Housewares
10247,1,fashion_bags_accessories,Fashion
10248,0,sports_leisure,Sports
10249,0,furniture_decor,Furniture
10250,0,health_beauty,Health
10251,0,baby,Baby
10252,1,housewares,Housewares
10253,0,consoles_games,Consoles
10254,1,computers_accessories,Computers
10255,0,cool_stuff,Cool_Stuff
10256,0,furniture_decor,Furniture
10257,1,office_furniture,Office
10258,0,stationery,Stationery
10259,1,office_furniture,Office
10260,0,toys,Toys
10261,0,home_appliances,Home
10262,0,watches_gifts,Watches
10263,0,telephony,Telephony
10264,1,auto,Auto
10265,0,musical_instruments,Musical
10266,1,stationery,Stationery
10267,1,computers_accessories,Computers
10268,1,health_beauty,Health
10269,0,costruction_tools_garden,Costruction
10270,0,housewares,Housewares
10271,0,auto,Auto
10272,1,housewares,Housewares
10273,1,garden_tools,Garden
10274,0,electronics,Electronics
10275,0,luggage_accessories,Luggage
10276,0,baby,Baby
10277,1,toys,Toys
10278,1,fashion_bags_accessories,Fashion
10279,1,pet_shop,Pet
10280,1,furniture_decor,Furniture
10281,0,computers_accessories,Computers
10282,0,watches_gifts,Watches
10283,1,fashion_bags_accessories,Fashion
10284,1,toys,Toys
10285,1,construction_tools_construction,Construction
10286,1,cool_stuff,Cool_Stuff
10287,0,bed_bath_table,Bed
10288,0,housewares,Housewares
10289,0,sports_leisure,Sports
10290,1,housewares,Housewares
10291,0,health_beauty,Health
10292,0,consoles_games,Consoles
10293,1,auto,Auto
10294,1,construction_tools_construction,Construction
10295,1,watches_gifts,Watches
10296,0,health_beauty,Health
10297,0,computers_accessories,Computers
10298,0,baby,Baby
10299,0,health_beauty,Health
10300,1,furniture_decor,Furniture
10301,0,cool_stuff,Cool_Stuff
10302,1,books_general_interest,Books
10303,1,housewares,Housewares
10304,1,housewares,Housewares
10305,1,furniture_decor,Furniture
10306,1,not found,Bed
10307,1,health_beauty,Health
10308,0,telephony,Telephony
10309,1,bed_bath_table,Bed
10310,0,sports_leisure,Sports
10311,0,bed_bath_table,Bed
10312,1,home_appliances,Home
10313,1,music,Music
10314,0,stationery,Stationery
10315,0,construction_tools_safety,Construction
10316,1,computers_accessories,Computers
10317,1,toys,Toys
10318,1,toys,Toys
10319,0,bed_bath_table,Bed
10320,1,bed_bath_table,Bed
10321,1,auto,Auto
10322,0,baby,Baby
10323,1,housewares,Housewares
10324,1,baby,Baby
10325,0,bed_bath_table,Bed
10326,0,sports_leisure,Sports
10327,0,not found,Bed
10328,1,housewares,Housewares
10329,1,computers_accessories,Computers
10330,0,toys,Toys
10331,0,auto,Auto
10332,0,electronics,Electronics
10333,0,drinks,Drinks
10334,0,consoles_games,Consoles
10335,0,garden_tools,Garden
10336,0,stationery,Stationery
10337,0,stationery,Stationery
10338,1,housewares,Housewares
10339,1,furniture_decor,Furniture
10340,0,health_beauty,Health
10341,0,bed_bath_table,Bed
10342,0,cool_stuff,Cool_Stuff
10343,1,auto,Auto
10344,0,books_general_interest,Books
10345,0,books_general_interest,Books
10346,1,computers_accessories,Computers
10347,0,books_technical,Books
10348,1,cool_stuff,Cool_Stuff
10349,0,auto,Auto
10350,1,stationery,Stationery
10351,0,home_appliances,Home
10352,1,pet_shop,Pet
10353,1,market_place,Market_Place
10354,1,bed_bath_table,Bed
10355,0,baby,Baby
10356,1,auto,Auto
10357,1,baby,Baby
10358,0,toys,Toys
10359,0,sports_leisure,Sports
10360,1,bed_bath_table,Bed
10361,1,pet_shop,Pet
10362,1,luggage_accessories,Luggage
10363,1,watches_gifts,Watches
10364,1,perfumery,Perfumery
10365,0,computers_accessories,Computers
10366,1,perfumery,Perfumery
10367,0,watches_gifts,Watches
10368,0,consoles_games,Consoles
10369,1,sports_leisure,Sports
10370,1,stationery,Stationery
10371,0,housewares,Housewares
10372,1,pet_shop,Pet
10373,1,furniture_decor,Furniture
10374,0,luggage_accessories,Luggage
10375,1,housewares,Housewares
10376,0,garden_tools,Garden
10377,1,telephony,Telephony
10378,1,not found,Bed
10379,0,dvds_blu_ray,Dvds
10380,1,garden_tools,Garden
10381,1,christmas_supplies,Christmas
10382,0,perfumery,Perfumery
10383,0,computers_accessories,Computers
10384,0,bed_bath_table,Bed
10385,1,home_appliances,Home
10386,0,health_beauty,Health
10387,0,sports_leisure,Sports
10388,1,housewares,Housewares
10389,1,fashion_underwear_beach,Fashion
10390,1,auto,Auto
10391,1,bed_bath_table,Bed
10392,1,housewares,Housewares
10393,1,costruction_tools_garden,Costruction
10394,0,auto,Auto
10395,0,health_beauty,Health
10396,1,cool_stuff,Cool_Stuff
10397,1,health_beauty,Health
10398,1,baby,Baby
10399,1,bed_bath_table,Bed
10400,0,toys,Toys
10401,0,pet_shop,Pet
10402,1,food_drink,Food
10403,1,housewares,Housewares
10404,0,toys,Toys
10405,0,health_beauty,Health
10406,0,toys,Toys
10407,0,auto,Auto
10408,1,stationery,Stationery
10409,0,sports_leisure,Sports
10410,1,housewares,Housewares
10411,1,housewares,Housewares
10412,0,telephony,Telephony
10413,1,fashion_bags_accessories,Fashion
10414,0,bed_bath_table,Bed
10415,1,baby,Baby
10416,1,pet_shop,Pet
10417,0,auto,Auto
10418,0,not found,Bed
10419,0,health_beauty,Health
10420,1,housewares,Housewares
10421,0,sports_leisure,Sports
10422,1,not found,Bed
10423,1,furniture_decor,Furniture
10424,0,sports_leisure,Sports
10425,1,watches_gifts,Watches
10426,0,fashion_bags_accessories,Fashion
10427,1,watches_gifts,Watches
10428,1,furniture_decor,Furniture
10429,1,furniture_decor,Furniture
10430,1,fashion_bags_accessories,Fashion
10431,1,not found,Bed
10432,0,bed_bath_table,Bed
10433,1,home_appliances_2,Home
10434,0,auto,Auto
10435,1,construction_tools_construction,Construction
10436,0,watches_gifts,Watches
10437,0,health_beauty,Health
10438,0,perfumery,Perfumery
10439,0,computers_accessories,Computers
10440,0,luggage_accessories,Luggage
10441,1,watches_gifts,Watches
10442,1,housewares,Housewares
10443,1,health_beauty,Health
10444,1,sports_leisure,Sports
10445,0,toys,Toys
10446,0,garden_tools,Garden
10447,0,luggage_accessories,Luggage
10448,0,furniture_decor,Furniture
10449,0,health_beauty,Health
10450,1,construction_tools_construction,Construction
10451,1,computers_accessories,Computers
10452,0,perfumery,Perfumery
10453,0,sports_leisure,Sports
10454,0,not found,Bed
10455,0,watches_gifts,Watches
10456,1,watches_gifts,Watches
10457,0,baby,Baby
10458,0,home_construction,Home
10459,1,housewares,Housewares
10460,0,computers_accessories,Computers
10461,0,bed_bath_table,Bed
10462,0,bed_bath_table,Bed
10463,1,furniture_decor,Furniture
10464,0,housewares,Housewares
10465,1,books_general_interest,Books
10466,0,furniture_decor,Furniture
10467,1,watches_gifts,Watches
10468,0,health_beauty,Health
10469,1,housewares,Housewares
10470,1,furniture_decor,Furniture
10471,0,health_beauty,Health
10472,1,perfumery,Perfumery
10473,0,christmas_supplies,Christmas
10474,0,audio,Audio
10475,0,toys,Toys
10476,1,musical_instruments,Musical
10477,1,bed_bath_table,Bed
10478,0,baby,Baby
10479,0,sports_leisure,Sports
10480,1,health_beauty,Health
10481,0,computers_accessories,Computers
10482,1,furniture_decor,Furniture
10483,0,watches_gifts,Watches
10484,1,watches_gifts,Watches
10485,1,garden_tools,Garden
10486,1,bed_bath_table,Bed
10487,1,fashion_male_clothing,Fashion
10488,1,sports_leisure,Sports
10489,1,sports_leisure,Sports
10490,1,pet_shop,Pet
10491,0,housewares,Housewares
10492,0,toys,Toys
10493,1,auto,Auto
10494,1,housewares,Housewares
10495,0,small_appliances,Small_Appliances
10496,1,health_beauty,Health
10497,0,sports_leisure,Sports
10498,1,cool_stuff,Cool_Stuff
10499,0,pet_shop,Pet
10500,0,costruction_tools_tools,Costruction
10501,1,garden_tools,Garden
10502,0,housewares,Housewares
10503,0,garden_tools,Garden
10504,1,sports_leisure,Sports
10505,1,baby,Baby
10506,1,not found,Bed
10507,1,construction_tools_construction,Construction
10508,1,luggage_accessories,Luggage
10509,0,furniture_decor,Furniture
10510,1,sports_leisure,Sports
10511,1,la_cuisine,La_Cuisine
10512,0,stationery,Stationery
10513,1,computers_accessories,Computers
10514,1,sports_leisure,Sports
10515,0,bed_bath_table,Bed
10516,1,furniture_decor,Furniture
10517,0,sports_leisure,Sports
10518,0,perfumery,Perfumery
10519,0,bed_bath_table,Bed
10520,0,sports_leisure,Sports
10521,0,baby,Baby
10522,0,home_appliances_2,Home
10523,0,health_beauty,Health
10524,0,computers_accessories,Computers
10525,1,sports_leisure,Sports
10526,0,furniture_decor,Furniture
10527,1,health_beauty,Health
10528,1,party_supplies,Party
10529,1,watches_gifts,Watches
10530,0,stationery,Stationery
10531,1,sports_leisure,Sports
10532,1,perfumery,Perfumery
10533,1,stationery,Stationery
10534,0,furniture_decor,Furniture
10535,1,telephony,Telephony
10536,1,cool_stuff,Cool_Stuff
10537,0,furniture_decor,Furniture
10538,1,sports_leisure,Sports
10539,1,electronics,Electronics
10540,0,auto,Auto
10541,1,bed_bath_table,Bed
10542,1,health_beauty,Health
10543,0,bed_bath_table,Bed
10544,0,stationery,Stationery
10545,1,watches_gifts,Watches
10546,0,office_furniture,Office
10547,0,bed_bath_table,Bed
10548,1,small_appliances,Small_Appliances
10549,0,toys,Toys
10550,1,furniture_mattress_and_upholstery,Furniture
10551,1,auto,Auto
10552,1,furniture_decor,Furniture
10553,0,stationery,Stationery
10554,0,consoles_games,Consoles
10555,1,party_supplies,Party
10556,1,telephony,Telephony
10557,0,housewares,Housewares
10558,0,bed_bath_table,Bed
10559,1,bed_bath_table,Bed
10560,0,fashion_bags_accessories,Fashion
10561,1,bed_bath_table,Bed
10562,1,stationery,Stationery
10563,0,housewares,Housewares
10564,1,bed_bath_table,Bed
10565,0,housewares,Housewares
10566,0,consoles_games,Consoles
10567,0,health_beauty,Health
10568,0,sports_leisure,Sports
10569,1,stationery,Stationery
10570,0,garden_tools,Garden
10571,1,not found,Bed
10572,0,stationery,Stationery
10573,1,cool_stuff,Cool_Stuff
10574,1,watches_gifts,Watches
10575,0,food,Food
10576,0,auto,Auto
10577,0,furniture_decor,Furniture
10578,0,sports_leisure,Sports
10579,0,bed_bath_table,Bed
10580,1,bed_bath_table,Bed
10581,1,furniture_decor,Furniture
10582,0,sports_leisure,Sports
10583,1,luggage_accessories,Luggage
10584,0,bed_bath_table,Bed
10585,1,furniture_decor,Furniture
10586,0,fashion_male_clothing,Fashion
10587,1,stationery,Stationery
10588,1,computers_accessories,Computers
10589,1,sports_leisure,Sports
10590,1,home_appliances,Home
10591,0,housewares,Housewares
10592,1,costruction_tools_tools,Costruction
10593,1,auto,Auto
10594,1,cool_stuff,Cool_Stuff
10595,1,furniture_decor,Furniture
10596,1,housewares,Housewares
10597,0,sports_leisure,Sports
10598,1,stationery,Stationery
10599,0,furniture_decor,Furniture
10600,0,telephony,Telephony
10601,1,watches_gifts,Watches
10602,1,sports_leisure,Sports
10603,0,bed_bath_table,Bed
10604,1,furniture_decor,Furniture
10605,0,watches_gifts,Watches
10606,0,furniture_decor,Furniture
10607,0,furniture_decor,Furniture
10608,0,telephony,Telephony
10609,0,pet_shop,Pet
10610,0,luggage_accessories,Luggage
10611,1,sports_leisure,Sports
10612,1,furniture_decor,Furniture
10613,1,furniture_decor,Furniture
10614,1,stationery,Stationery
10615,1,bed_bath_table,Bed
10616,0,computers_accessories,Computers
10617,0,construction_tools_safety,Construction
10618,0,sports_leisure,Sports
10619,1,books_technical,Books
10620,0,bed_bath_table,Bed
10621,1,bed_bath_table,Bed
10622,1,stationery,Stationery
10623,1,kitchen_dining_laundry_garden_furniture,Kitchen
10624,0,housewares,Housewares
10625,0,books_general_interest,Books
10626,1,telephony,Telephony
10627,1,toys,Toys
10628,0,telephony,Telephony
10629,1,fashion_shoes,Fashion
10630,0,home_appliances_2,Home
10631,0,bed_bath_table,Bed
10632,0,sports_leisure,Sports
10633,1,baby,Baby
10634,0,auto,Auto
10635,1,health_beauty,Health
10636,1,sports_leisure,Sports
10637,0,art,Art
10638,0,telephony,Telephony
10639,0,health_beauty,Health
10640,1,computers_accessories,Computers
10641,1,auto,Auto
10642,1,perfumery,Perfumery
10643,1,toys,Toys
10644,1,health_beauty,Health
10645,1,musical_instruments,Musical
10646,1,home_construction,Home
10647,1,stationery,Stationery
10648,0,fashion_male_clothing,Fashion
10649,0,telephony,Telephony
10650,0,bed_bath_table,Bed
10651,1,housewares,Housewares
10652,0,stationery,Stationery
10653,0,luggage_accessories,Luggage
10654,0,cool_stuff,Cool_Stuff
10655,1,sports_leisure,Sports
10656,0,audio,Audio
10657,0,furniture_decor,Furniture
10658,1,perfumery,Perfumery
10659,0,health_beauty,Health
10660,1,computers_accessories,Computers
10661,1,fashion_shoes,Fashion
10662,0,health_beauty,Health
10663,0,bed_bath_table,Bed
10664,1,computers_accessories,Computers
10665,0,sports_leisure,Sports
10666,1,furniture_decor,Furniture
10667,0,not found,Bed
10668,0,pet_shop,Pet
10669,1,health_beauty,Health
10670,1,toys,Toys
10671,1,sports_leisure,Sports
10672,1,not found,Bed
10673,1,toys,Toys
10674,1,not found,Bed
10675,0,housewares,Housewares
10676,1,christmas_supplies,Christmas
10677,0,bed_bath_table,Bed
10678,0,health_beauty,Health
10679,1,computers_accessories,Computers
10680,1,arts_and_craftmanship,Arts
10681,1,consoles_games,Consoles
10682,1,telephony,Telephony
10683,1,stationery,Stationery
10684,1,construction_tools_construction,Construction
10685,0,sports_leisure,Sports
10686,0,sports_leisure,Sports
10687,1,watches_gifts,Watches
10688,1,auto,Auto
10689,0,not found,Bed
10690,0,stationery,Stationery
10691,0,telephony,Telephony
10692,1,sports_leisure,Sports
10693,0,computers_accessories,Computers
10694,0,auto,Auto
10695,1,garden_tools,Garden
10696,0,fixed_telephony,Fixed_Telephony
10697,0,furniture_decor,Furniture
10698,0,furniture_decor,Furniture
10699,1,telephony,Telephony
10700,1,bed_bath_table,Bed
10701,1,luggage_accessories,Luggage
10702,1,drinks,Drinks
10703,1,books_technical,Books
10704,0,books_technical,Books
10705,1,sports_leisure,Sports
10706,1,cool_stuff,Cool_Stuff
10707,0,office_furniture,Office
10708,1,housewares,Housewares
10709,1,furniture_decor,Furniture
10710,1,furniture_decor,Furniture
10711,0,housewares,Housewares
10712,0,furniture_decor,Furniture
10713,1,toys,Toys
10714,0,not found,Bed
10715,1,computers_accessories,Computers
10716,0,cool_stuff,Cool_Stuff
10717,1,bed_bath_table,Bed
10718,0,auto,Auto
10719,0,furniture_decor,Furniture
10720,0,musical_instruments,Musical
10721,0,baby,Baby
10722,1,bed_bath_table,Bed
10723,0,bed_bath_table,Bed
10724,1,cool_stuff,Cool_Stuff
10725,1,construction_tools_construction,Construction
10726,0,computers_accessories,Computers
10727,1,furniture_decor,Furniture
